continent,date,avg_total_cases,avg_total_deaths
South America,2023-02-08,4835195.428571428,96288.64285714286
South America,2023-08-15,4897815.142857143,96592.92857142857
South America,2023-12-26,4901428.0,96637.14285714286
South America,2024-07-20,4914668.785714285,96727.21428571429
Asia,2020-05-19,16466.31914893617,517.531914893617
Asia,2021-06-20,1129754.1666666667,15965.479166666666
Asia,2023-11-13,6266568.541666667,34074.666666666664
Asia,2024-01-02,6407689.617021277,34807.04255319149
Europe,2020-07-19,48744.294117647056,3939.1960784313724
Europe,2021-02-27,632798.8653846154,16097.846153846154
Europe,2021-03-01,651477.5576923077,16499.46153846154
Europe,2022-10-16,4542166.607843137,38469.58823529412
Europe,2023-06-07,4878653.392156863,40613.56862745098
Europe,2024-05-23,4952825.666666667,41190.25490196078
Africa,2020-03-03,0.05263157894736842,0.0
Africa,2020-10-02,25644.78947368421,664.5087719298245
Africa,2021-03-26,72677.26315789473,1932.5087719298247
Africa,2022-05-22,215505.19298245615,4468.105263157895
Africa,2024-01-23,230497.19298245615,4545.298245614035
Africa,2024-05-16,230577.1052631579,4545.666666666667
Africa,2024-06-19,230594.19298245615,4545.684210526316
Oceania,2021-06-16,3267.375,58.875
Oceania,2021-11-14,14969.041666666666,182.0
Oceania,2021-12-15,17206.333333333332,199.16666666666666
Oceania,2023-05-09,585181.5416666666,1151.8333333333333
Oceania,2023-11-05,605591.6666666666,1264.0833333333333
Oceania,2024-02-07,614260.5416666666,1328.0833333333333
Oceania,2024-03-26,617363.4166666666,1346.0416666666667
Oceania,2024-05-31,623212.0,1360.875
North America,2020-05-21,40226.60975609756,2638.121951219512
North America,2020-08-23,166175.07317073172,6805.804878048781
North America,2021-01-25,698449.6585365854,15842.292682926829
North America,2021-06-15,953986.8780487805,21929.09756097561
North America,2021-12-24,1477734.6585365853,29397.585365853658
North America,2023-12-11,3034385.3414634145,39872.95121951219
South America,2020-01-11,0.0,0.0
South America,2020-10-21,642102.3571428572,24146.35714285714
South America,2021-07-11,2426770.0714285714,74422.28571428571
South America,2021-12-13,2804648.3571428573,84762.78571428571
South America,2022-10-04,4576625.071428572,94973.14285714286
South America,2023-02-01,4828263.857142857,96205.07142857143
South America,2023-06-26,4897318.428571428,96590.07142857143
South America,2023-07-24,4897641.5,96592.07142857143
South America,2023-08-05,4897701.714285715,96592.21428571429
South America,2023-08-10,4897758.714285715,96592.5
South America,2023-08-23,4897867.428571428,96593.35714285714
South America,2023-11-11,4899413.714285715,96613.21428571429
South America,2023-12-28,4901428.0,96637.14285714286
South America,2024-07-09,4914592.285714285,96727.07142857143
Asia,2020-01-20,2.8297872340425534,0.06382978723404255
Asia,2020-07-11,53518.936170212764,1300.723404255319
Asia,2020-08-16,120403.85106382979,2493.531914893617
Asia,2020-08-27,134978.55319148937,2719.6170212765956
Asia,2021-07-18,1224422.1875,17559.5625
Asia,2021-11-16,1682023.0,24859.916666666668
Asia,2022-04-04,2931073.3333333335,29325.3125
Asia,2022-04-23,3025937.75,29545.354166666668
Asia,2022-09-06,3723463.625,30673.791666666668
Asia,2022-09-28,3810460.125,30852.479166666668
Asia,2022-12-03,4003783.3333333335,31243.104166666668
Asia,2023-03-25,6147262.916666667,33833.1875
Asia,2023-04-13,6159385.854166667,33875.291666666664
Europe,2020-01-27,0.17647058823529413,0.11764705882352941
Europe,2020-04-25,18404.666666666668,2164.372549019608
Europe,2020-05-18,30259.901960784315,3264.3529411764707
Europe,2020-12-08,358719.70588235295,8928.35294117647
Europe,2021-05-02,854903.7307692308,20388.634615384617
Europe,2023-01-05,4759594.470588235,39492.76470588235
Europe,2023-06-29,4881548.039215687,40659.76470588235
Europe,2023-12-27,4934053.333333333,41041.80392156863
Africa,2020-01-22,0.0,0.0
Africa,2020-09-07,22796.526315789473,589.7017543859649
Africa,2021-05-17,83064.50877192983,2220.2982456140353
Africa,2021-09-06,140411.28070175438,3512.7368421052633
Africa,2022-01-21,185139.91228070174,4111.298245614035
Africa,2023-01-16,228396.57894736843,4536.087719298245
Africa,2023-02-13,228878.19298245615,4538.6140350877195
Africa,2023-06-20,229803.61403508772,4543.456140350877
Africa,2023-10-28,230091.87719298244,4544.491228070176
Oceania,2020-01-17,0.0,0.0
Oceania,2022-01-13,59726.583333333336,219.5
Oceania,2022-01-18,79223.20833333333,239.0
Oceania,2023-05-03,583519.0833333334,1142.2916666666667
Oceania,2024-01-08,611662.3333333334,1309.4166666666667
Oceania,2024-02-04,614260.5416666666,1328.0833333333333
Oceania,2024-06-29,624043.9583333334,1364.75
North America,2020-07-18,94938.26829268293,4861.8536585365855
North America,2020-09-12,184255.9512195122,7317.048780487805
North America,2020-12-18,456379.60975609755,11488.414634146342
North America,2021-03-16,823650.1951219512,19726.829268292684
North America,2021-03-18,823650.1951219512,19726.829268292684
North America,2022-04-22,2331814.975609756,34832.58536585366
North America,2022-11-04,2822557.3170731706,37131.78048780488
North America,2022-12-01,2854033.951219512,37409.39024390244
North America,2023-01-28,2950088.463414634,38107.365853658535
South America,2020-05-29,42037.78571428572,3026.714285714286
South America,2020-09-20,535413.0714285715,21163.714285714286
South America,2021-07-04,2377626.6428571427,73074.57142857143
South America,2023-03-27,4870471.928571428,96578.85714285714
Asia,2020-05-11,13735.787234042553,464.1276595744681
Asia,2020-07-30,80458.97872340426,1858.8297872340424
Asia,2021-01-06,441180.3404255319,7227.148936170212
Asia,2021-10-04,1585439.625,23526.125
Asia,2021-12-12,1732713.375,25717.229166666668
Asia,2022-03-01,2424726.625,28094.625
Asia,2022-04-16,2986409.9375,29453.541666666668
Asia,2022-10-10,3848465.1458333335,30931.291666666668
Asia,2023-02-20,6126599.083333333,33741.208333333336
Asia,2023-09-10,6262659.625,34032.479166666664
Asia,2023-12-06,6400968.085106383,34799.53191489362
Europe,2021-02-17,615920.5,15649.75
Europe,2022-03-05,3065743.843137255,34289.43137254902
Europe,2022-05-10,3796729.843137255,36464.03921568627
Europe,2022-11-19,4628064.68627451,38847.666666666664
Europe,2023-09-12,4888671.31372549,40746.901960784315
Africa,2020-04-21,382.96491228070175,25.894736842105264
Africa,2020-06-21,5307.964912280701,171.2280701754386
Africa,2020-07-01,6648.228070175439,209.71929824561403
Africa,2021-09-27,146594.73684210525,3684.1403508771928
Africa,2023-01-20,228396.57894736843,4536.087719298245
Africa,2023-04-05,229356.22807017545,4540.964912280701
Africa,2023-10-23,230091.87719298244,4544.491228070176
Oceania,2020-03-15,10.833333333333334,0.2916666666666667
Oceania,2020-09-06,1275.9166666666667,34.625
Oceania,2020-10-02,1378.625,40.5
Oceania,2020-10-13,1468.7083333333333,42.333333333333336
Oceania,2020-11-17,1987.5833333333333,45.791666666666664
Oceania,2021-03-25,2570.8333333333335,51.625
Oceania,2021-04-14,2805.5,51.75
Oceania,2021-05-30,3179.0416666666665,58.75
Oceania,2022-07-28,439523.4583333333,733.25
Oceania,2022-08-09,467999.3333333333,787.5833333333334
Oceania,2023-03-25,573957.0,1104.4583333333333
Oceania,2024-02-03,613723.625,1325.0416666666667
Oceania,2024-02-27,615831.375,1337.3333333333333
Oceania,2024-05-02,621835.875,1356.2083333333333
Oceania,2024-06-22,623890.1666666666,1363.2083333333333
North America,2023-01-07,2915000.2926829266,37792.243902439026
North America,2023-01-22,2950088.463414634,38107.365853658535
North America,2023-11-08,3033689.048780488,39670.09756097561
North America,2024-03-04,3035633.3658536584,40456.58536585366
North America,2024-06-08,3036126.926829268,40653.19512195122
North America,2024-08-04,3036406.487804878,40760.439024390245
South America,2020-04-13,3313.785714285714,173.42857142857142
South America,2021-06-10,2115216.214285714,66133.42857142857
South America,2021-12-06,2795455.0714285714,84581.78571428571
South America,2022-08-04,4442886.214285715,93970.14285714286
South America,2023-04-29,4888354.071428572,96475.71428571429
South America,2023-06-11,4897149.428571428,96588.5
South America,2023-11-05,4899413.714285715,96613.21428571429
South America,2024-07-13,4914592.285714285,96727.07142857143
Asia,2020-02-28,1658.9148936170213,52.255319148936174
Asia,2020-04-27,9731.212765957447,360.0425531914894
Asia,2020-06-30,46053.87234042553,1146.2978723404256
Asia,2020-11-26,348651.89361702127,5871.553191489362
Asia,2021-02-10,498128.9574468085,8052.468085106383
Asia,2021-04-10,604429.125,9039.666666666666
Asia,2021-08-05,1291387.4791666667,18755.666666666668
Asia,2022-09-19,3784630.3541666665,30801.208333333332
Asia,2022-10-07,3830812.7916666665,30892.958333333332
Asia,2023-06-21,6204598.333333333,33986.083333333336
Asia,2024-08-04,6414874.44680851,34835.085106382976
Europe,2020-08-07,53424.58823529412,4023.274509803922
Europe,2021-01-14,508132.03921568627,12500.686274509804
Europe,2022-01-11,1876969.2115384615,30673.923076923078
Europe,2022-08-06,4235465.392156863,37500.62745098039
Europe,2022-08-14,4291636.333333333,37725.03921568627
Europe,2023-01-07,4759594.470588235,39492.76470588235
Europe,2023-03-29,4845309.352941177,40242.470588235294
Europe,2023-08-01,4883367.843137255,40691.96078431373
Europe,2023-10-18,4899622.647058823,40826.94117647059
Africa,2021-11-05,150910.1754385965,3836.5263157894738
Africa,2022-03-16,207516.0350877193,4417.0
Africa,2022-10-03,225891.22807017545,4523.6140350877195
Africa,2022-10-07,225891.22807017545,4523.6140350877195
Africa,2022-12-21,227790.66666666666,4534.2807017543855
Africa,2023-07-16,229912.0701754386,4543.859649122807
Africa,2023-11-02,230101.9649122807,4544.508771929824
Africa,2024-06-30,230607.9649122807,4545.701754385965
Oceania,2021-11-01,13926.333333333334,170.29166666666666
Oceania,2022-04-19,266622.4583333333,454.5416666666667
Oceania,2022-09-26,502252.2916666667,873.9583333333334
Oceania,2023-11-21,606870.125,1274.9583333333333
Oceania,2024-04-20,621356.4583333334,1353.0416666666667
North America,2020-08-13,145966.19512195123,6213.8536585365855
North America,2021-07-20,987729.0487804879,22408.414634146342
North America,2021-08-31,1139556.5853658537,24089.463414634145
North America,2021-10-25,1334089.0,27450.414634146342
North America,2021-12-03,1412132.1219512196,28661.219512195123
North America,2021-12-18,1453720.8780487804,29143.463414634145
North America,2022-10-11,2800359.926829268,36895.60975609756
North America,2022-11-06,2830026.7317073173,37203.31707317073
North America,2023-11-21,3033960.3414634145,39744.19512195122
North America,2023-12-10,3034385.3414634145,39872.95121951219
North America,2024-02-09,3035371.5853658537,40313.87804878049
South America,2020-01-12,0.0,0.0
South America,2021-01-28,1086361.5,33177.78571428572
South America,2021-08-11,2569713.8571428573,78996.0
South America,2022-07-14,4318741.071428572,93430.21428571429
South America,2023-09-07,4897987.0,96594.14285714286
South America,2023-09-17,4898125.0,96595.42857142857
South America,2023-11-12,4899732.642857143,96616.57142857143
South America,2024-01-27,4905041.857142857,96664.21428571429
South America,2024-03-05,4911456.785714285,96699.85714285714
South America,2024-04-10,4913918.071428572,96715.35714285714
Asia,2020-09-03,150374.55319148937,2948.0851063829787
Asia,2021-09-07,1480145.1041666667,21961.6875
Asia,2022-08-02,3424595.25,30227.270833333332
Asia,2022-11-10,3925604.8541666665,31107.4375
Asia,2023-01-21,6045762.583333333,32374.895833333332
Asia,2023-06-03,6196609.4375,33966.854166666664
Europe,2020-07-18,46786.82352941176,3895.8039215686276
Europe,2020-08-06,53424.58823529412,4023.274509803922
Europe,2021-07-19,959605.9807692308,22218.673076923078
Europe,2023-01-29,4788052.549019608,39815.117647058825
Europe,2023-03-01,4816519.196078432,40020.25490196078
Europe,2023-03-04,4816519.196078432,40020.25490196078
Europe,2023-04-06,4851157.666666667,40296.37254901961
Europe,2023-04-15,4855989.725490196,40343.450980392154
Africa,2020-01-31,0.0,0.0
Africa,2020-08-07,16690.280701754386,398.35087719298247
Africa,2021-04-01,74047.47368421052,1967.8070175438597
Africa,2022-01-30,194178.24561403508,4196.350877192983
Africa,2024-05-02,230570.1754385965,4545.666666666667
Africa,2024-07-23,230617.71929824562,4545.912280701755
Oceania,2020-06-20,365.4166666666667,5.666666666666667
Oceania,2020-11-20,1987.5833333333333,45.791666666666664
Oceania,2020-12-28,2280.9166666666665,49.458333333333336
Oceania,2021-08-16,5823.75,79.95833333333333
Oceania,2022-02-01,105826.41666666667,298.2916666666667
Oceania,2022-04-10,251427.375,438.0833333333333
Oceania,2022-11-15,518661.4583333333,908.3333333333334
Oceania,2023-04-07,576844.0,1116.8333333333333
Oceania,2023-08-29,601858.9583333334,1235.1666666666667
Oceania,2024-04-02,620616.4166666666,1348.0416666666667
Oceania,2024-04-14,621356.4583333334,1353.0416666666667
North America,2020-03-04,2.292682926829268,0.024390243902439025
North America,2020-06-27,65476.65853658537,4049.2926829268295
North America,2020-11-01,269779.1951219512,9017.536585365853
North America,2021-02-15,772024.1219512195,18081.414634146342
North America,2021-07-09,967527.243902439,22206.243902439026
North America,2024-03-30,3035755.536585366,40533.09756097561
South America,2020-05-04,13892.42857142857,1005.8571428571429
South America,2020-06-15,98139.42857142857,5782.785714285715
South America,2021-06-23,2252553.1428571427,69828.42857142857
South America,2022-03-25,3970685.214285714,90846.57142857143
South America,2023-07-19,4897574.142857143,96591.28571428571
Asia,2020-07-18,61415.48936170213,1464.7659574468084
Asia,2021-11-12,1668211.5,24650.083333333332
Asia,2022-08-31,3676756.8333333335,30582.854166666668
Asia,2023-03-06,6137363.666666667,33791.583333333336
Asia,2023-04-18,6164507.75,33890.833333333336
Asia,2024-07-11,6414397.680851064,34834.063829787236
Europe,2020-08-16,59546.07843137255,4116.588235294118
Europe,2021-01-08,473551.0588235294,11785.666666666666
Europe,2021-01-24,566577.1176470588,14061.725490196079
Europe,2021-03-09,671342.1538461539,16885.71153846154
Europe,2021-12-11,1457992.5192307692,28458.98076923077
Europe,2022-05-22,3848340.1764705884,36646.58823529412
Europe,2022-09-10,4359168.588235294,37976.666666666664
Europe,2023-11-27,4915116.529411765,40934.8431372549
Europe,2024-07-22,4957493.450980392,41217.549019607846
Africa,2020-03-18,5.508771929824562,0.15789473684210525
Africa,2020-05-23,1462.7719298245613,53.78947368421053
Africa,2020-07-13,10269.105263157895,277.0
Africa,2020-09-03,21816.491228070176,561.1754385964912
Africa,2021-07-07,99944.26315789473,2567.2105263157896
Africa,2021-08-12,124267.8947368421,3124.964912280702
Africa,2022-01-11,180091.75438596492,4067.7368421052633
Africa,2022-10-10,225997.56140350876,4524.210526315789
Africa,2023-03-31,229324.94736842104,4540.7192982456145
Africa,2024-06-04,230587.19298245615,4545.684210526316
Africa,2024-07-25,230617.71929824562,4545.912280701755
Oceania,2020-05-14,347.5,5.375
Oceania,2022-09-02,490621.875,840.5
North America,2020-08-11,145966.19512195123,6213.8536585365855
North America,2020-12-31,534535.731707317,12738.292682926829
North America,2021-02-26,785952.7073170731,18590.19512195122
North America,2022-02-25,2259992.975609756,33380.65853658537
North America,2023-02-01,2958600.1219512196,38213.78048780488
North America,2023-08-16,3032571.926829268,39272.07317073171
North America,2023-08-17,3032571.926829268,39272.07317073171
South America,2020-07-15,201726.2857142857,9870.857142857143
South America,2022-03-03,3856423.8571428573,89763.92857142857
South America,2022-03-15,3940112.214285714,90589.0
South America,2022-03-23,3970685.214285714,90846.57142857143
South America,2022-06-14,4171369.714285714,92912.35714285714
South America,2023-09-14,4898053.071428572,96594.85714285714
Asia,2020-07-09,53518.936170212764,1300.723404255319
Asia,2020-09-04,150374.55319148937,2948.0851063829787
Asia,2020-12-05,366363.40425531915,6129.893617021276
Asia,2021-09-29,1564189.2708333333,23235.458333333332
Asia,2022-02-01,2073663.4583333333,26905.9375
Asia,2022-07-14,3272990.2083333335,30083.354166666668
Asia,2022-10-19,3866508.2083333335,30965.625
Asia,2023-03-02,6132082.083333333,33767.354166666664
Asia,2023-09-24,6263241.229166667,34034.916666666664
Asia,2024-01-31,6411034.680851064,34817.02127659575
Asia,2024-05-18,6413268.638297873,34830.17021276596
Asia,2024-06-07,6413611.021276596,34832.085106382976
Asia,2024-07-29,6414778.382978723,34834.72340425532
Europe,2020-07-11,44960.39215686275,3845.901960784314
Europe,2020-12-05,332062.29411764705,8184.509803921569
Europe,2021-05-05,854903.7307692308,20388.634615384617
Europe,2022-04-27,3726808.294117647,36215.686274509804
Europe,2023-02-02,4788052.549019608,39815.117647058825
Europe,2023-08-13,4884462.490196078,40705.78431372549
Europe,2023-08-22,4885163.470588235,40714.56862745098
Europe,2023-09-21,4890498.843137255,40760.41176470588
Europe,2023-12-10,4924368.137254902,40984.03921568627
Africa,2020-02-29,0.017543859649122806,0.0
Africa,2021-05-30,85537.19298245614,2290.0175438596493
Africa,2021-08-10,124267.8947368421,3124.964912280702
Africa,2022-01-18,185139.91228070174,4111.298245614035
Africa,2022-12-25,227972.36842105264,4534.859649122807
Africa,2023-03-16,229189.2105263158,4539.982456140351
Africa,2023-04-03,229356.22807017545,4540.964912280701
Africa,2023-08-08,229932.31578947368,4543.9473684210525
Oceania,2020-01-05,0.0,0.0
Oceania,2020-10-16,1468.7083333333333,42.333333333333336
Oceania,2021-05-18,3087.4166666666665,56.708333333333336
Oceania,2021-05-24,3137.6666666666665,57.333333333333336
Oceania,2021-06-13,3267.375,58.875
Oceania,2021-06-22,3322.3333333333335,59.333333333333336
Oceania,2021-09-13,8640.0,109.45833333333333
Oceania,2022-01-02,34992.166666666664,209.66666666666666
Oceania,2023-11-06,605591.6666666666,1264.0833333333333
Oceania,2024-07-23,624974.2916666666,1370.0
North America,2020-06-30,73315.46341463414,4326.0
North America,2021-01-08,572470.512195122,13417.390243902439
North America,2021-03-06,799655.9268292683,19048.170731707316
North America,2021-12-17,1453720.8780487804,29143.463414634145
North America,2022-02-12,2200369.56097561,32365.853658536584
North America,2022-10-14,2800359.926829268,36895.60975609756
North America,2023-03-05,2995870.975609756,38615.0243902439
North America,2023-04-02,3014707.6097560977,38826.14634146341
North America,2024-06-22,3036178.43902439,40670.51219512195
North America,2024-07-29,3036395.4146341463,40745.34146341463
South America,2020-01-31,0.0,0.0
South America,2021-02-19,1206864.7142857143,36625.92857142857
South America,2021-05-14,1848031.2142857143,58501.71428571428
South America,2021-08-17,2593833.4285714286,79684.57142857143
South America,2021-11-07,2756280.1428571427,83800.71428571429
South America,2022-01-05,2856312.1428571427,85224.92857142857
South America,2022-01-22,3069141.0,85754.92857142857
South America,2022-01-29,3244677.5714285714,86256.5
South America,2023-03-03,4849829.214285715,96456.21428571429
South America,2023-05-16,4896890.071428572,96583.28571428571
South America,2023-09-21,4898125.0,96595.42857142857
South America,2023-10-08,4898455.214285715,96600.28571428571
South America,2024-07-19,4914668.785714285,96727.21428571429
Asia,2020-03-09,2021.8085106382978,70.34042553191489
Asia,2020-05-03,11531.553191489362,410.40425531914894
Asia,2020-07-31,80458.97872340426,1858.8297872340424
Asia,2020-09-01,150374.55319148937,2948.0851063829787
Asia,2021-06-15,1109862.9791666667,15448.520833333334
Asia,2022-07-12,3272990.2083333335,30083.354166666668
Asia,2023-01-25,6079999.0625,32379.458333333332
Asia,2023-04-17,6164507.75,33890.833333333336
Asia,2023-10-12,6264206.145833333,34039.166666666664
Europe,2021-04-10,772346.9230769231,18616.30769230769
Europe,2022-03-23,3359421.901960784,35211.686274509804
Europe,2022-09-20,4405652.274509804,38107.35294117647
Europe,2023-02-14,4800621.31372549,39917.03921568627
Europe,2023-10-13,4897413.215686275,40807.62745098039
Africa,2021-01-19,57158.350877192985,1379.3508771929824
Africa,2021-05-06,81010.15789473684,2148.9473684210525
Africa,2021-10-27,150246.49122807017,3813.1754385964914
Africa,2022-10-26,226302.1403508772,4525.912280701755
Africa,2023-03-11,229114.54385964913,4539.6140350877195
Africa,2023-05-03,229509.1403508772,4542.087719298245
Africa,2024-01-06,230411.08771929826,4545.017543859649
Africa,2024-01-11,230451.28070175438,4545.140350877193
Oceania,2021-04-10,2732.3333333333335,51.75
Oceania,2021-09-19,9391.333333333334,117.58333333333333
Oceania,2022-02-21,131559.66666666666,362.3333333333333
Oceania,2022-07-26,439523.4583333333,733.25
Oceania,2023-11-28,607573.75,1279.5
Oceania,2024-07-09,624743.7083333334,1367.4583333333333
North America,2021-02-08,752889.1463414634,17397.853658536584
North America,2022-01-07,1592682.536585366,29949.70731707317
North America,2022-01-17,1884226.4146341463,30688.19512195122
North America,2022-12-12,2875985.951219512,37549.60975609756
North America,2022-12-29,2903555.7073170734,37716.0
North America,2023-01-23,2950088.463414634,38107.365853658535
North America,2023-03-25,3005037.536585366,38718.85365853659
North America,2023-03-30,3009601.7317073173,38777.170731707316
North America,2024-05-20,3036044.2195121953,40635.41463414634
North America,2024-06-23,3036206.024390244,40681.26829268293
South America,2020-09-06,477877.0714285714,19022.571428571428
South America,2020-10-01,563782.7857142857,21958.571428571428
South America,2020-11-01,692497.7142857143,25302.35714285714
South America,2020-12-29,919734.9285714285,29667.428571428572
South America,2021-03-12,1323145.5,40131.28571428572
South America,2021-08-15,2593833.4285714286,79684.57142857143
South America,2022-03-11,3902521.714285714,90225.64285714286
South America,2022-05-12,4068517.6428571427,92531.42857142857
South America,2022-11-28,4639187.928571428,95377.14285714286
South America,2023-06-09,4897085.0,96587.42857142857
South America,2023-10-03,4898314.428571428,96598.35714285714
South America,2024-06-28,4914464.5,96726.78571428571
Asia,2020-12-03,366363.40425531915,6129.893617021276
Asia,2023-09-20,6262962.4375,34033.541666666664
Asia,2023-09-21,6262962.4375,34033.541666666664
Asia,2024-03-09,6412145.234042553,34822.72340425532
Europe,2020-03-16,1109.4901960784314,44.03921568627451
Europe,2020-03-19,1109.4901960784314,44.03921568627451
Europe,2020-11-23,303857.3137254902,7441.588235294118
Europe,2020-12-22,416387.862745098,10420.70588235294
Europe,2021-05-31,895366.5576923077,21333.153846153848
Europe,2021-08-04,993647.6538461539,22504.46153846154
Europe,2021-09-21,1109007.826923077,23862.903846153848
Europe,2021-11-23,1358804.9807692308,27365.53846153846
Europe,2022-05-21,3825245.725490196,36562.17647058824
Europe,2022-08-13,4265883.882352941,37617.39215686275
Europe,2022-10-13,4505196.882352941,38355.96078431373
Europe,2023-01-13,4769752.803921568,39598.549019607846
Europe,2023-06-23,4880810.019607843,40647.78431372549
Europe,2023-09-17,4890498.843137255,40760.41176470588
Europe,2023-11-07,4905807.156862745,40875.13725490196
Africa,2020-09-19,23767.122807017542,615.1052631578947
Africa,2020-12-26,44018.45614035088,1039.298245614035
Africa,2021-07-26,114241.21052631579,2886.7368421052633
Africa,2021-09-21,144980.75438596492,3635.0526315789475
Africa,2022-03-02,205105.52631578947,4373.0526315789475
Africa,2023-04-18,229423.40350877194,4541.526315789473
Africa,2023-09-23,230018.42105263157,4544.210526315789
Africa,2023-12-26,230363.75438596492,4544.9473684210525
Oceania,2020-03-19,10.833333333333334,0.2916666666666667
Oceania,2020-06-03,359.6666666666667,5.666666666666667
Oceania,2020-12-12,2188.1666666666665,47.791666666666664
Oceania,2021-03-13,2461.125,51.5
Oceania,2021-05-13,3009.25,56.666666666666664
Oceania,2021-12-11,16563.583333333332,195.91666666666666
Oceania,2023-08-09,600718.0,1225.5416666666667
North America,2020-02-01,0.1951219512195122,0.0
North America,2021-10-03,1282670.243902439,26380.024390243903
North America,2022-05-14,2368182.6341463416,35062.92682926829
North America,2022-07-18,2593740.9024390243,35785.39024390244
North America,2022-11-12,2830026.7317073173,37203.31707317073
South America,2020-02-12,0.0,0.0
South America,2020-11-17,737538.0,26277.714285714286
South America,2021-01-18,1039460.5,32116.5
South America,2021-12-10,2795455.0714285714,84581.78571428571
South America,2024-05-18,4914186.285714285,96723.78571428571
Asia,2021-05-09,903867.8333333334,11778.0625
Asia,2022-07-20,3308604.1666666665,30119.583333333332
Asia,2022-10-24,3884290.2291666665,31002.979166666668
Asia,2023-02-17,6119179.291666667,33702.645833333336
Asia,2023-10-31,6265642.479166667,34070.666666666664
Asia,2024-06-06,6413611.021276596,34832.085106382976
Asia,2024-07-03,6414235.744680851,34833.617021276594
Europe,2021-01-11,508132.03921568627,12500.686274509804
Europe,2021-07-17,941873.9807692308,22090.076923076922
Europe,2022-02-06,2629029.9615384615,32329.615384615383
Europe,2022-03-17,3254113.7843137253,34941.21568627451
Europe,2022-07-15,4089572.901960784,37123.8431372549
Europe,2022-10-22,4542166.607843137,38469.58823529412
Europe,2022-12-15,4706127.549019608,39161.098039215685
Europe,2023-10-02,4894968.529411765,40790.13725490196
Europe,2023-11-17,4908306.607843137,40894.98039215686
Europe,2024-07-20,4956705.666666667,41213.8431372549
Africa,2021-06-03,85537.19298245614,2290.0175438596493
Africa,2021-08-02,119052.77192982456,3000.3508771929824
Africa,2021-08-27,133422.26315789475,3332.4561403508774
Africa,2022-07-23,221761.52631578947,4501.298245614035
Africa,2022-08-21,224683.50877192983,4516.964912280701
Africa,2022-09-13,225462.84210526315,4520.9473684210525
Africa,2023-04-12,229385.24561403508,4541.122807017544
Oceania,2021-06-18,3267.375,58.875
Oceania,2021-07-26,4391.541666666667,68.375
Oceania,2021-11-06,13926.333333333334,170.29166666666666
Oceania,2022-10-09,506719.7916666667,883.9583333333334
North America,2020-04-10,7925.390243902439,227.02439024390245
North America,2020-12-24,497569.1219512195,12113.024390243903
North America,2021-05-30,945000.4390243902,21715.70731707317
North America,2022-01-01,1516658.731707317,29695.975609756097
North America,2022-05-20,2386009.3658536584,35130.439024390245
North America,2024-07-23,3036361.7804878047,40729.73170731707
South America,2020-06-17,98139.42857142857,5782.785714285715
South America,2020-08-27,406361.0,16879.285714285714
South America,2021-07-24,2468703.4285714286,75615.85714285714
South America,2021-12-11,2795455.0714285714,84581.78571428571
South America,2022-07-25,4403292.857142857,93769.85714285714
South America,2022-08-22,4519190.5,94469.35714285714
South America,2022-09-12,4556877.214285715,94793.28571428571
South America,2023-01-19,4808898.142857143,96030.0
South America,2023-10-25,4898869.571428572,96606.5
Asia,2020-03-29,3307.6382978723404,137.80851063829786
Asia,2020-08-01,80458.97872340426,1858.8297872340424
Asia,2021-07-15,1195145.6666666667,17100.1875
Asia,2021-12-09,1720885.1458333333,25526.833333333332
Asia,2022-03-13,2638504.9583333335,28650.75
Asia,2023-11-25,6399859.468085106,34797.617021276594
Asia,2024-04-20,6412813.44680851,34827.744680851065
Europe,2020-08-29,63349.490196078434,4161.294117647059
Europe,2020-08-30,67696.11764705883,4210.333333333333
Europe,2021-04-07,772346.9230769231,18616.30769230769
Europe,2021-09-01,1060447.1153846155,23212.365384615383
Europe,2021-09-12,1093512.7115384615,23637.80769230769
Europe,2021-09-15,1093512.7115384615,23637.80769230769
Europe,2021-09-22,1109007.826923077,23862.903846153848
Europe,2021-12-07,1457992.5192307692,28458.98076923077
Europe,2023-07-14,4882306.68627451,40675.450980392154
Europe,2023-12-06,4919429.05882353,40958.21568627451
Europe,2023-12-13,4924368.137254902,40984.03921568627
Africa,2020-07-23,12477.245614035088,311.29824561403507
Africa,2021-08-20,128715.45614035087,3232.7894736842104
Africa,2022-03-07,206284.84210526315,4406.649122807017
Africa,2022-10-11,225997.56140350876,4524.210526315789
Africa,2023-01-17,228396.57894736843,4536.087719298245
Africa,2023-10-07,230059.9649122807,4544.298245614035
Africa,2023-11-19,230146.94736842104,4544.736842105263
Africa,2024-01-08,230451.28070175438,4545.140350877193
Africa,2024-05-19,230579.94736842104,4545.666666666667
Oceania,2020-02-16,0.625,0.0
Oceania,2020-12-02,2132.4166666666665,47.458333333333336
Oceania,2021-01-25,2374.9166666666665,50.708333333333336
Oceania,2021-02-14,2409.4166666666665,51.083333333333336
Oceania,2021-04-08,2732.3333333333335,51.75
Oceania,2022-03-08,156207.66666666666,382.7916666666667
Oceania,2022-05-18,327527.8333333333,524.7083333333334
Oceania,2022-06-24,384363.875,614.9583333333334
Oceania,2022-06-30,394865.7916666667,632.2916666666666
Oceania,2023-05-07,585181.5416666666,1151.8333333333333
Oceania,2023-05-20,586981.5,1159.0833333333333
Oceania,2023-10-25,604712.75,1257.75
Oceania,2024-02-23,615297.1666666666,1335.0833333333333
